,Unnamed: 0,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
61,8655,ae8fec3d11be0b1024d509092b0c5293,М,1980,2019-08-16,R,Омск,0,Договор на текущий счет для дебетовой карты,a93204fc69e3461971e8e620e80c94f7,,-1,-1,0,0,0,0,0,0,dc
62,8658,425d32149aeaf7cfa4d0d9c2642c25a7,М,1949,2004-10-11,R,Краснодар,0,Договор на текущий счет для дебетовой карты,d21350e636ca1400ade10cbc6523b401,VISA Classic,2015,2019,0,0,0,0,0,0,dc
63,275459,112923d6d3442d963dc63e05d21deb08,М,1994,2017-04-26,R,Стерлибашево,0,Договор на текущий счет для дебетовой карты,9a671daa07d0118c504d23f0cbff5bac,MasterCard Electronic,2020,-1,0,0,0,0,20000,20000,dc
64,275771,3bb77dfad00e4e20178297ae86bc0171,М,1962,2020-06-17,R,Владимир,0,Договор на текущий счет для дебетовой карты,7938955a871277dd35dd5edea7509bab,VISA Classic,2020,-1,0,0,4700,5200,62500,52400,dc
65,246075,89aadccd73949bbb17aa37fb47f936a4,Ж,1982,2010-09-15,R,Уфа,0,Договор на текущий счет для дебетовой карты,5105cf05df8a83584635506486bec209,МИР Debit,2017,2019,13100,28,5200,4300,113400,117100,dc
66,246076,89aadccd73949bbb17aa37fb47f936a4,Ж,1982,2010-09-15,R,Уфа,0,Договор на текущий счет для дебетовой карты,e10e28926ca3674b988c01ad7a240d4b,VISA Classic Light,2016,2018,13100,28,5200,4300,113400,117100,dc
67,246077,89aadccd73949bbb17aa37fb47f936a4,Ж,1982,2010-09-15,R,Уфа,0,Договор на текущий счет для дебетовой карты,1d8da65ac9a0e9182f127b606833397d,"Дебет карта ПС МИР ""Бюджетная""",2019,2021,13100,28,5200,4300,113400,117100,dc
68,246078,89aadccd73949bbb17aa37fb47f936a4,Ж,1982,2010-09-15,R,Уфа,0,Договор на текущий счет для дебетовой карты,5093d5dc8db502a8f9a637b097f71324,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,13100,28,5200,4300,113400,117100,dc
69,8665,f5bfa9f3f004ef04209626bdcd4e5ff3,Ж,1984,2009-09-02,R,Уфа,300,Договор на текущий счет для дебетовой карты,9de84ac7611a5dc7fd75531f3e3a19f6,MasterCard Electronic,2018,2020,0,0,0,0,0,0,dc
70,8671,d09be4510dd6a6f9c49fb5e6621ea7c7,М,1956,2019-03-11,R,Москва,0,Договор на текущий счет для дебетовой карты,7a1e60ea92657af321c8bc7cb63cca26,,-1,-1,0,0,0,0,0,0,dc
71,156462,59e1794bb9417dd8a8e6c974592d46f4,М,1989,2018-01-18,R,Краснодар,0,Договор на текущий счет для дебетовой карты,08189cec95fe538c7edc5bebc0708b46,VISA Classic Light,2018,2021,7300,22,2300,1000,32100,33100,dc
72,156463,59e1794bb9417dd8a8e6c974592d46f4,М,1989,2018-01-18,R,Краснодар,0,Договор на текущий счет для дебетовой карты,e0b2bf1a0f1543dbcdced9c815c65ae4,VISA Classic,2021,-1,7300,22,2300,1000,32100,33100,dc
73,173872,e00bb7e2ba8b46099ca1ddd999884ced,Ж,1972,2013-05-15,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,c970bf97b5af7b7ecfc54ab0ba8cf1d2,Visa Platinum Rewards,2020,-1,0,0,16300,21100,140900,162000,dc
74,207131,e8fba225e63cdf5ab3446314a5ab3d39,М,1965,2011-08-09,R,Зилаир,0,Договор на текущий счет для дебетовой карты,727d2c33a0fde049672362ff7309dcf6,МИР СКБ ЗП,2019,-1,0,0,1400,100,7000,7100,dc
75,8678,45fb48bd965530d2c4e6208fb09bd876,Ж,1971,2020-03-27,R,Глазов,0,Договор на текущий счет для дебетовой карты,19f895150cbbaab0aab572206cf5b3ae,,-1,-1,0,0,0,0,0,0,dc
76,278016,2fd4ecc016b4cdbb3a001d4e36adb2e8,Ж,1960,2019-01-18,R,Юрга,0,Договор на текущий счет для дебетовой карты,010ee7f6f49c01a99ce1266da060b598,,-1,-1,0,0,100,0,1000,1000,dc
77,182098,8dee2306a69c06a7b0cb56314958665e,М,1974,2018-10-15,R,Дзержинск,0,Договор на текущий счет для дебетовой карты,f45c89ce41802060adbc6d7f2760392f,VISA Classic,2021,-1,500,1,7800,0,88500,88500,dc
78,182099,8dee2306a69c06a7b0cb56314958665e,М,1974,2018-10-15,R,Дзержинск,0,Договор на текущий счет для дебетовой карты,cac9a7ba24def36a852921df91f07003,VISA Classic Light,2018,-1,500,1,7800,0,88500,88500,dc
79,8683,3654430c2ffc2017446979a402de29cf,Ж,1979,2013-01-22,R,Уфа,0,Договор на текущий счет для дебетовой карты,50210d146c70b9ecab34108cae5c67f8,,-1,-1,0,0,0,0,0,0,dc
80,8685,b7b846af1988d02c0bc35c3f96d13b1d,Ж,1954,2020-02-07,R,Воткинск,0,Договор на текущий счет для дебетовой карты,ca9a0d846183a717ef8a79b3b1880a8d,Eurocard/MasterCard Mass,2020,2021,2600,4,1100,0,5800,2200,dc
81,40486,46eebb3a109af45097e88e20951a9f43,Ж,1982,2018-10-10,R,Уфа,0,Договор на текущий счет для дебетовой карты,681d46da9cde9c33c5481376b0ffb0d0,МИР СКБ,2021,-1,900,6,300,0,1000,800,dc
82,8687,bc40e841954a96a0f7a3d47790094b01,Ж,1961,2010-06-23,R,Учалы,0,Договор на текущий счет для дебетовой карты,9eca9abce7e4409e601a5aaa1d1de4bf,MasterCard Electronic,2021,-1,0,0,0,0,0,0,dc
83,8688,bc40e841954a96a0f7a3d47790094b01,Ж,1961,2010-06-23,R,Учалы,0,Договор на текущий счет для дебетовой карты,5a7802d2888b4ee1327fc308219116f1,MasterCard Electronic,2018,2022,0,0,0,0,0,0,dc
84,8689,090b9a3447f083c9eebfb6f643af5a99,Ж,1988,2019-04-30,R,Краснодар,0,Договор на текущий счет для дебетовой карты,7c2e1dec99518cbbcf7e61aeedad1e3b,Eurocard/MasterCard Gold,2019,2019,0,0,0,0,0,0,dc
85,8690,da370bea73eb28d5222d87309b70b5ed,М,1965,2017-12-11,R,Янаул,0,Договор на текущий счет для дебетовой карты,3898f99d3553c7cda9d2aeceaf35cd0f,,-1,-1,0,0,0,0,0,0,dc
86,8691,8c3735e49835a4369bf8b0f7aac523fa,Ж,1982,2019-06-19,R,Сочи,0,Договор на текущий счет для дебетовой карты,3c3219e742b1f1ea811c328b165a3142,,-1,-1,0,0,0,0,0,0,dc
87,97761,02085782a486553da87557d5c14d1a25,М,2001,2017-09-15,R,Кумертау,0,Договор на текущий счет для дебетовой карты,b6bff6e7d478ca995d3105dfb8166c8e,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,0,0,100,0,4000,4000,dc
88,9626,7cb95586aebfc86246c42d10be23ecc5,М,1982,2012-11-17,R,Кемерово,430000,Кредитная карта,6d862f594ef43a601f04a5f38f819421,,-1,-1,11900,10,0,0,24300,24300,dc
89,8698,d8018a412ac170ad3c2836def00597cf,М,1953,2017-08-17,R,Рязань,0,Договор на текущий счет для дебетовой карты,75d2bba60688b18d90b02bf11d7fc909,Eurocard/MasterCard World,2018,2019,0,0,0,0,0,0,cc
90,8699,7776720da56871114fb9c83c4a0043e6,Ж,1984,2008-02-05,R,Уфа,1000,Договор на текущий счет для дебетовой карты,cbc2e5dc7441aa8b8831bd8df1b2482e,МИР Debit,2017,2020,0,0,0,0,0,0,dc
91,8700,7776720da56871114fb9c83c4a0043e6,Ж,1984,2008-02-05,R,Уфа,1000,Договор на текущий счет для дебетовой карты,ab6b3d33ca1b1ff8e9db1fcfbd1a9b91,VISA Classic Light,2017,2018,0,0,0,0,0,0,dc
92,8701,8ca700f1a889ff646543c1515eebde1e,Ж,1981,2019-09-26,R,Саратов,0,Договор на текущий счет для дебетовой карты,401b60427e3c570b3862cfeef1d998f0,Eurocard/MasterCard World,2018,2019,0,0,0,0,0,0,cc
93,68559,a5b86687861c814b0a3bfe1cbbbfb465,М,1982,2019-03-20,R,Краснодар,0,Договор на текущий счет для дебетовой карты,a9b5c97b65a2d43992fa7de9e17b04e3,Eurocard/MasterCard Mass,2020,2022,110200,100,100900,85400,152300,233700,dc
94,68560,a5b86687861c814b0a3bfe1cbbbfb465,М,1982,2019-03-20,R,Краснодар,0,Договор на текущий счет для дебетовой карты,8eaf1a02018528efa0c2a522d281b335,Eurocard/MasterCard Mass,2022,2022,110200,100,100900,85400,152300,233700,dc
95,68561,a5b86687861c814b0a3bfe1cbbbfb465,М,1982,2019-03-20,R,Краснодар,0,Договор на текущий счет для дебетовой карты,0df73ce22e187f354f2cd69306bd55c1,Eurocard/MasterCard Mass,2019,2020,110200,100,100900,85400,152300,233700,dc
96,8706,6ffd12e5efac8ba3001838825174ba09,Ж,1968,2006-02-22,R,Краснодар,0,Договор на текущий счет для дебетовой карты,e0f09459643509fce66fa68b34150b37,,-1,-1,0,0,0,0,0,0,dc
97,15299,eb7befaeb1be199dda4aaaa4a302e9a0,М,1986,2019-10-29,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,6f9055a77d0c8067a0d5f841b2a8fa71,VISA Classic,2019,2022,6700,41,7800,18500,47400,65000,dc
98,8712,04e1b18fadf515a13e0a711d7420d828,Ж,2003,2019-09-17,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,4c2e8c3272df3464af27acbb3cdef8c9,,-1,-1,0,0,0,0,0,0,dc
99,8714,b8403d8855e03ac5698ac4cb328260cb,Ж,1989,2012-05-14,R,Краснодар,100,Договор на текущий счет для дебетовой карты,c853a70ed6cd37eeba1a924ff00e8a75,VISA Classic,2020,-1,16300,39,3900,0,33600,29800,dc
100,8715,b8403d8855e03ac5698ac4cb328260cb,Ж,1989,2012-05-14,R,Краснодар,100,Договор на текущий счет для дебетовой карты,aeb28dfebb2c60d8f73cd091639a19a1,VISA Classic,2017,2021,16300,39,3900,0,33600,29800,dc
101,274545,f000db5587e394bad3bf274645857ad0,Ж,1973,2016-09-30,R,Новокузнецк,27400,Кредитная карта,922c574ac836969e41ea043c7cd80ce1,,-1,-1,8800,5,0,0,43900,35100,dc
102,8720,0180080ff97057b898bf3a42fcce723b,М,1982,2014-04-17,R,Москва,0,Договор на текущий счет для дебетовой карты,2256b8b08af331693d81c6ed26978cfc,Eurocard/MasterCard World,2019,2020,0,0,0,0,0,0,dc
103,8723,91f3c2cf7795b99eb6e0ed6b731c2953,М,1954,2016-10-14,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,b608122b067c97a6a77930cfe5a2d27b,МИР СКБ,2020,-1,0,0,0,0,0,0,dc
104,97820,600efb8cf1d7c71820602d4165b27c26,М,1982,2018-08-27,R,Надым,0,Договор на текущий счет для дебетовой карты,61bb106777ca3598d2025ae6e8d68771,VISA Classic,2021,-1,0,0,8900,9900,100400,109900,dc
105,13501,d73f6a997f9dfe8f1ba86f4389454330,М,1970,2018-09-18,R,Омск,200,Договор на текущий счет для дебетовой карты,26e278f94d8b1bc59b99a8da9f3cc5ec,Eurocard/MasterCard World,2020,-1,0,0,100,100,75700,75800,cc
106,237110,6be6ed70f1042c5d7b6a0903c3741ffe,Ж,1992,2019-08-06,R,Москва,0,Договор на текущий счет для дебетовой карты,e1b10041fa0be04f633b510f12a2084e,Eurocard/MasterCard Mass,2019,-1,54700,58,30700,20300,142800,158900,dc
107,64603,9e6fe51224eb0b1eaf9e617d99098902,Ж,2002,2012-07-17,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,ca7a12ee7d5bda422d3891e249993247,МИР Debit,2021,-1,0,0,800,0,11200,11200,dc
108,64604,9e6fe51224eb0b1eaf9e617d99098902,Ж,2002,2012-07-17,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,d7d313fb1173291ddbeb35ec6e9985ab,"Дебет карта ПС МИР ""Бюджетная""",2018,-1,0,0,800,0,11200,11200,dc
109,61152,9d892bfc3289889e3ab2724099eb5c12,Ж,1985,2010-02-27,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,70c3cb9262958a670806f6764046dfa2,МИР СКБ ЗП,2020,-1,13100,44,6100,6900,46100,48600,dc
110,8741,1bf140a559c00b876c1f214c6fc7acd2,Ж,1949,2004-07-16,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,7fe9fb6b1be0a94a7aa8f1861459c310,VISA Classic Light,2015,2018,0,0,0,0,0,0,dc
111,8742,1bf140a559c00b876c1f214c6fc7acd2,Ж,1949,2004-07-16,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,dc98db03f41f2b0799933dd93cc97100,VISA Classic Light,2018,2021,0,0,0,0,0,0,dc
112,8743,9c5c0e31beb593bf9398f5f9161ee7e6,М,1958,2010-01-27,R,Сибай,0,Договор на текущий счет для дебетовой карты,dc587a8184e5fc1e655c948ff0c6ac58,VISA Classic Light,2015,2019,0,0,0,0,0,0,dc
113,18680,e4d9e66d2524f0532ef994df7450f2c6,М,1979,2007-12-01,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,f6ecf2fb68ae480830d5a01e5f564db0,Eurocard/MasterCard World,2018,-1,154200,64,12400,0,301800,301800,cc
114,261596,fea2ff755523f280be1d3253f49a7194,Ж,1959,2016-10-17,N,Москва,0,Договор на текущий счет для дебетовой карты,90207b3276878b1974483a3058107dad,Visa Platinum Rewards,2020,-1,336400,15,406200,444200,336500,503500,dc
115,8746,1ad45f8961ba9d5035510ac63efd90d2,Ж,1985,2011-11-21,R,Златоуст,0,Договор на текущий счет для дебетовой карты,3c960dc80cb910a533723352b43c8957,VISA Classic,2020,2021,0,0,0,0,0,0,dc
116,9256,5847ed20e0c819f65597a86b0d5c81f6,М,1995,2018-01-19,N,Ставрополь,300,Договор на текущий счет для дебетовой карты,77c914cad8e82813d59596502fb0e9b3,VISA Classic Light,2018,-1,0,0,0,0,12600,12600,dc
117,9257,5847ed20e0c819f65597a86b0d5c81f6,М,1995,2018-01-19,N,Ставрополь,300,Договор на текущий счет для дебетовой карты,689032bdf30d5c4214407036552089df,VISA Classic Light,2018,2018,0,0,0,0,12600,12600,dc
118,8749,1efea64d5b7ac2edf1fd121c6eb0db55,М,1970,2013-11-27,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,2d0203942ccf38185f3e9bb606cfe92f,Visa Platinum Rewards,2019,2020,0,0,700,0,5100,0,dc
119,276218,738f0d041d1cc6a7286b5c2e47669025,М,1959,2015-10-21,R,Туймазы,0,Договор на текущий счет для дебетовой карты,b44611ec95be7fa5cb982f48e0e44245,VISA Classic Light,2015,2018,2600,7,2800,5700,34400,34800,dc
120,276219,738f0d041d1cc6a7286b5c2e47669025,М,1959,2015-10-21,R,Туймазы,0,Договор на текущий счет для дебетовой карты,5898654a4afbfbaf9d708611185af227,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,2600,7,2800,5700,34400,34800,dc
121,276220,738f0d041d1cc6a7286b5c2e47669025,М,1959,2015-10-21,R,Туймазы,0,Договор на текущий счет для дебетовой карты,18209f5fd564ef3585eb620134fd7014,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,2600,7,2800,5700,34400,34800,dc
122,8758,66900873ddbd863a36f9fea77ef9f0d1,Ж,1976,2018-11-19,R,Омск,0,Договор на текущий счет для дебетовой карты,b546d0bbfeb3e36cb9871d52a9b09d7a,,-1,-1,0,0,0,0,0,0,dc
123,102170,d6533460a1df588569bc0e564c91a32b,М,2001,2019-03-20,R,Невинномысск,0,Договор на текущий счет для дебетовой карты,ed23f87bfc5e42d2bd3062fcebc4bb68,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,100,0,1000,500,dc
124,50111,d175a47bb2d006cf1ff86944e55e9c53,М,2001,2017-11-30,R,Месягутово,0,Договор на текущий счет для дебетовой карты,c9e10b0be7b600067c364c2538a96128,"Дебет карта ПС МИР ""Бюджетная""",2018,2022,100,1,100,0,1100,1100,dc
125,21519,3b3ca3982eda2ef963479b463fc2c3d7,Ж,1990,2020-05-06,R,Великий Новгород,0,Договор на текущий счет для дебетовой карты,6d521c9e777271ea0737f91d9260bcb9,VISA Classic,2020,-1,46900,78,11400,5900,73800,49900,dc
126,69010,32e5d9aa9ee63d34c22d61b57ae8537a,М,1973,2008-04-25,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,69ad66ab5b78549a6ab26a270569cdf6,МИР СКБ,2021,-1,44400,36,26400,29700,53100,70100,dc
127,181673,73016d36a5ede1975450af07e6f9e09a,Ж,1964,2011-07-01,R,Дубна,0,Договор на текущий счет для дебетовой карты,a35b209386db22d813537af684a2a998,MasterCard Electronic,2020,-1,0,0,20100,0,665300,650000,dc
128,44734,653aac4fcf3cc7a5889fcc38936dd44b,Ж,1982,2017-01-09,R,Кропоткин,0,Договор на текущий счет для дебетовой карты,5add27b49d386648524e6a31ccc6918c,МИР Debit,2020,-1,2700,11,5700,4100,5700,5100,dc
129,44735,653aac4fcf3cc7a5889fcc38936dd44b,Ж,1982,2017-01-09,R,Кропоткин,0,Договор на текущий счет для дебетовой карты,9d706b2970059ee3aff9046bd2fdba6c,VISA Classic Light,2016,2019,2700,11,5700,4100,5700,5100,dc
130,44736,653aac4fcf3cc7a5889fcc38936dd44b,Ж,1982,2017-01-09,R,Кропоткин,0,Договор на текущий счет для дебетовой карты,d8da7ea9a59b10bb5df9894bc3706cd6,Eurocard/MasterCard Mass,2019,2020,2700,11,5700,4100,5700,5100,dc
131,195209,53ea3c74a27c088c94c692e018d94a65,Ж,1972,2013-05-15,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,aaa6249f3a073c672f158bcb0e7c848f,Eurocard/MasterCard World,2019,2022,63600,15,0,0,105300,105300,cc
132,195210,53ea3c74a27c088c94c692e018d94a65,Ж,1972,2013-05-15,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,1b97e4d78d0b4784dfcdcb02c0737d06,Visa Rewards,2022,-1,63600,15,0,0,105300,105300,cc
133,74458,60ca339eda32dd73775760919c331091,М,1977,2017-12-12,N,Смоленск,0,Договор на текущий счет для дебетовой карты,a02ce4618a349543e0facb60924925a8,Eurocard/MasterCard Mass,2018,2022,80400,21,10700,2700,80500,70100,dc
134,74459,60ca339eda32dd73775760919c331091,М,1977,2017-12-12,N,Смоленск,0,Договор на текущий счет для дебетовой карты,f3cd60fad27da1d8709efe59132b1395,Eurocard/MasterCard Mass,2021,-1,80400,21,10700,2700,80500,70100,dc
135,276486,6073eb0b2bc2104dbab75372292842ba,Ж,1999,2017-09-19,R,Уфа,0,Договор на текущий счет для дебетовой карты,f265e56b34f83c23cf4ac643abc9dff5,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,4300,15,1400,2900,21200,20700,dc
136,276487,6073eb0b2bc2104dbab75372292842ba,Ж,1999,2017-09-19,R,Уфа,0,Договор на текущий счет для дебетовой карты,59c74e4c1a459f1ff9cee4bc1a965d6b,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,4300,15,1400,2900,21200,20700,dc
137,182017,e85e44d050188c10c301557fc0384cfa,М,1957,2012-11-09,R,Уфа,0,Договор на текущий счет для дебетовой карты,8bd5938a4c32f5d4ee202344b064a896,МИР СКБ,2017,2021,0,0,300,0,10000,10000,dc
138,8785,a5f8cc8ef2c991e3193a349dd5678c62,М,1999,2019-12-04,N,Москва,0,Договор на текущий счет для дебетовой карты,e283a5d1c507c3d41f5fc4ec95dfb59c,,-1,-1,0,0,0,0,0,0,dc
139,8786,97945f2938af2339a4c38b81c8f90d7a,Ж,1981,2020-02-25,R,Геленджик,0,Договор на текущий счет для дебетовой карты,ace46befe83e3c467608a61bfefab21f,Eurocard/MasterCard Mass,2020,-1,3000,6,3600,0,16300,16200,dc
140,253211,01ef854836fec8a39f1b1eb8fc3684ea,Ж,1988,2018-12-07,R,Пенза,0,Договор на текущий счет для дебетовой карты,05d266fdd7b262e0338af062fb4ab793,МИР Debit,2020,2022,400,3,2700,0,72300,72300,dc
141,253212,01ef854836fec8a39f1b1eb8fc3684ea,Ж,1988,2018-12-07,R,Пенза,0,Договор на текущий счет для дебетовой карты,fa70e9e6012ff57f8ae57f021b4290fe,VISA Gold,2018,2022,400,3,2700,0,72300,72300,dc
142,18316,d3de0a20eb6970e44981f9241b217b22,М,1969,2020-02-14,R,Владимир,0,Договор на текущий счет для дебетовой карты,760998f5b4ecbc311bfc8d59e0eb5f3b,VISA Classic,2020,-1,9300,31,3400,2400,34300,29500,dc
143,8795,49dbeec706448199e9d80b187500b477,М,1985,2019-06-07,N,Курган,0,Договор на текущий счет для дебетовой карты,5518535a9d2c767509323b785fc47dcb,Eurocard/MasterCard Mass,2019,2021,0,0,0,0,0,0,dc
144,86135,bb791294a8dc2794ae584d6dd984ea91,Ж,1972,2017-11-14,R,Белгород,0,Договор на текущий счет для дебетовой карты,16e1b6e22e8e9e7027c5823a3beb7611,VISA Classic,2020,-1,100,1,1900,0,12600,12500,dc
145,86136,bb791294a8dc2794ae584d6dd984ea91,Ж,1972,2017-11-14,R,Белгород,0,Договор на текущий счет для дебетовой карты,bb21995ed1aa24bc6e83beef1f826cca,VISA Classic,2017,2021,100,1,1900,0,12600,12500,dc
146,15473,7c9da1121ad9d2386a23744e4ee03032,М,1974,2014-06-02,R,Кемерово,0,Договор на текущий счет для дебетовой карты,175d7c2b62115c3757cfcc14856c60f4,VISA Classic Light,2017,2020,55300,9,38700,0,581100,581000,dc
147,8802,c8ab00da68a1d1160285949df01d4525,Ж,1993,2018-04-02,R,Клинцы,300,Договор на текущий счет для дебетовой карты,4ed7de8d664dfb0d2d0bc3ccceed5aec,МИР Debit,2019,2020,0,0,0,0,0,0,dc
148,8804,581d391ed8633f70d1e93309d83974d8,Ж,1954,2011-08-16,R,Краснодар,0,Договор на текущий счет для дебетовой карты,d0c303a3897a2d03cf4439d4bd84c7f7,,-1,-1,0,0,0,0,0,0,dc
149,8805,f5f696b746f1f215393086f8c0454472,Ж,1968,2007-04-10,R,Брянск,155000,Кредитная карта,dcc80629f6289daa75502fc8f6803f78,,-1,-1,0,0,0,0,0,0,dc
150,8806,9076c5b49b5483636a34ff36283bf2b4,Ж,1973,2009-01-30,R,Месягутово,0,Договор на текущий счет для дебетовой карты,3067bcc4a6d433cbfb886b12615a5107,VISA Classic Light,2017,2020,0,0,0,0,0,0,dc
151,254706,c3204c580e85cd226538634600824733,Ж,1966,2009-12-08,R,Уфа,0,Договор на текущий счет для дебетовой карты,3e672a2b717d4bfa20066385653a9280,МИР СКБ,2018,2021,0,0,0,0,19800,19800,dc
152,8809,4068f39a500429a0e9a02e147150a6aa,Ж,1951,2017-06-08,R,Сочи,0,Договор на текущий счет для дебетовой карты,c9cdf1351eb08536678d96ea58e27733,VISA Classic Light,2020,-1,0,0,0,0,0,0,dc
153,8810,4068f39a500429a0e9a02e147150a6aa,Ж,1951,2017-06-08,R,Сочи,0,Договор на текущий счет для дебетовой карты,765b6ab2fb780d5544fd5fc19497285a,VISA Classic Light,2017,2020,0,0,0,0,0,0,dc
154,8811,adccbc9c4e17352e4442bc49252cedd2,М,1974,2020-05-15,R,Москва,0,Договор на текущий счет для дебетовой карты,645c203cf5ef7853c8c20947629ff868,,-1,-1,0,0,0,0,0,0,dc
155,214442,de050daec45de02aa6ea9bebd0331b57,Ж,1984,2008-09-09,R,Воронеж,0,Договор на текущий счет для дебетовой карты,49a72658af5effcf0fa139be068fe1c1,MasterCard Electronic,2021,-1,10400,6,1700,200,563700,563400,dc
156,214443,de050daec45de02aa6ea9bebd0331b57,Ж,1984,2008-09-09,R,Воронеж,0,Договор на текущий счет для дебетовой карты,3f74eebbcd678b6c0618d8d98c4e7d07,MasterCard Electronic,2017,2021,10400,6,1700,200,563700,563400,dc
157,204850,e1eb57ab784ce59f6926ed3c329add5b,Ж,1968,2018-01-24,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,70772af3c730f3c462e7c08a95bb5eee,Eurocard/MasterCard World,2019,2022,3600,12,0,0,142100,142100,cc
158,135363,96b62e461e14e32f641912975c6a956e,Ж,1966,2017-03-22,R,Жуковский,2700,Договор на текущий счет для дебетовой карты,c6f1637fae28890919eb7af13364501a,VISA Classic,2020,-1,13200,22,9700,21700,64300,84000,dc
159,135364,96b62e461e14e32f641912975c6a956e,Ж,1966,2017-03-22,R,Жуковский,2700,Договор на текущий счет для дебетовой карты,2b06db486640384739fcc0bdd712fd43,VISA Classic,2017,2020,13200,22,9700,21700,64300,84000,dc
160,8820,cf1fd2fea785912df8c3f1d210eecc67,Ж,1973,2019-11-15,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,8e7cbf49bc70dbf9d8f950884f37fe88,Visa Platinum Rewards,2020,2021,0,0,0,0,0,0,dc
161,155837,1430b81bfc294725316b04993731eb00,Ж,1964,2018-07-02,R,Москва,0,Договор на текущий счет для дебетовой карты,e2b8507c459e05785af861f4d5c534f3,VISA Classic Light,2018,2021,7800,35,7400,100,52800,50900,dc
162,155838,1430b81bfc294725316b04993731eb00,Ж,1964,2018-07-02,R,Москва,0,Договор на текущий счет для дебетовой карты,2cc2d95c236b51280e269879478a52a7,VISA Classic Light,2021,-1,7800,35,7400,100,52800,50900,dc
163,68966,c5d2f548b0c148845092e6ff906054c6,М,1997,2020-01-21,R,Воткинск,0,Договор на текущий счет для дебетовой карты,1773cd64c8f3b07810f8bdf374490ebb,Visa Platinum Rewards,2019,2021,0,0,31300,54500,380500,433700,dc
164,69822,c5727e6a5bc4fc9815c26c8b39f3a089,Ж,1984,2010-06-22,R,Анапа,0,Договор на текущий счет для дебетовой карты,430905c3e486c276bfac6b5ea8115675,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,15200,36,12600,8200,66700,72000,dc
165,69823,c5727e6a5bc4fc9815c26c8b39f3a089,Ж,1984,2010-06-22,R,Анапа,0,Договор на текущий счет для дебетовой карты,7258d505e3147bb7310012ae82417358,"Дебет карта ПС МИР ""Бюджетная""",2019,2020,15200,36,12600,8200,66700,72000,dc
166,32047,d3c6cc7199f745b2a303090e61632f3f,М,2001,2017-09-12,R,Благовещенск,0,Договор на текущий счет для дебетовой карты,230f23acdde755506f7810ff01b90fe7,МИР Debit,2017,2020,3200,14,800,200,4700,3000,dc
167,32048,d3c6cc7199f745b2a303090e61632f3f,М,2001,2017-09-12,R,Благовещенск,0,Договор на текущий счет для дебетовой карты,c9e35d5601d187713e3c531e190799ba,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,3200,14,800,200,4700,3000,dc
168,276072,e57fae1f12c6e557b9cfe0c98dd9fee9,Ж,1975,2019-02-06,R,Краснодар,0,Договор на текущий счет для дебетовой карты,52479e11778863c18398ac2c9710127c,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,18100,18,37100,7000,1566100,1560900,dc
169,276073,e57fae1f12c6e557b9cfe0c98dd9fee9,Ж,1975,2019-02-06,R,Краснодар,0,Договор на текущий счет для дебетовой карты,40629d07e29d8e20246fd14914c8621b,"Дебет карта ПС МИР ""Бюджетная""",2022,-1,18100,18,37100,7000,1566100,1560900,dc
170,104672,4b7fd12e4379a550a537c211a4b3decf,М,1969,2019-11-22,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,25c5f0c1219d55cd89f66e94c2b2fc2e,Eurocard/MasterCard Mass,2019,-1,0,0,8600,18800,59900,78700,dc
171,32845,0ef4019ba94c144619f361228eb88b75,М,1978,2011-07-20,R,Старосубхангулово,0,Договор на текущий счет для дебетовой карты,f99b3b731ad4cc3a0c706b83d77fd51d,МИР СКБ,2020,-1,4000,10,1600,2000,12000,12000,dc
